Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,5,540298078.5,4194304,128.82
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,6,538037222.5,4194304,128.28
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,7,539701095.5,4194304,128.67
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,8,538551809.5,4194304,128.4
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,9,538771701.5,4194304,128.45
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,10,540503546.5,4194304,128.87
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,11,539636615.5,4194304,128.66
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,12,542999282.5,4194304,129.46
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,13,537362215.5,4194304,128.12
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,14,537813638.5,4194304,128.22
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,15,536956459.5,4194304,128.02
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Overhead,Jitting,1,536767,1,536767
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Jitting,1,35454583,1,35454583
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,1,276304,2,138152
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,2,10683,3,3561
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,3,12660,4,3165
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,4,11578,5,2315.6
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,5,27766,6,4627.67
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,6,10824,7,1546.29
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,7,28296,8,3537
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,8,13514,9,1501.56
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,9,12375,10,1237.5
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,10,16420,11,1492.73
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,11,22332,12,1861
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,12,15956,13,1227.38
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,13,12208,14,872
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,14,12887,15,859.13
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,15,26347,16,1646.69
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,16,17574,32,549.19
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,17,77338,64,1208.41
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,18,42994,128,335.89
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,19,120325,256,470.02
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,20,209229,512,408.65
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,21,332535,1024,324.74
MapperBenchmark.MpdAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,MpdAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,22,620056,2048,302.76
